"";"workerid";"proliferate.condition";"X0";"X1";"failed_audio";"failed_images";"failed_video";"internal_node_id";"response";"rt";"sequence_id";"same_mirror_normal";"stimulus";"success";"time_elapsed";"timeout";"trial_index";"trial_type";"view_history";"error"
"488";12;"condition1";"S";"O";"";"";"";"0.0-6.0-3.118";"s";"276";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";194319;"";487;"html-keyboard-response";"";""
"489";12;"condition1";"";"";"";"";"";"0.0-6.0-0.119";"";"";"0";"";"img2/Mtools/1.jpg";"";194525;"";488;"image-keyboard-response";"";""
"490";12;"condition1";"";"";"";"";"";"0.0-6.0-1.119";"";"";"1";"";"+";"";194836;"";489;"html-keyboard-response";"";""
"491";12;"condition1";"";"";"";"";"";"0.0-6.0-2.119";"";"";"2";"";"img2/Mtools/4.jpg";"";195054;"";490;"image-keyboard-response";"";""
"492";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.119";"d";"232";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";195287;"";491;"html-keyboard-response";"";""
"493";12;"condition1";"";"";"";"";"";"0.0-6.0-0.120";"";"";"0";"";"img2/false/8.jpg";"";195492;"";492;"image-keyboard-response";"";""
"494";12;"condition1";"";"";"";"";"";"0.0-6.0-1.120";"";"";"1";"";"+";"";195803;"";493;"html-keyboard-response";"";""
"495";12;"condition1";"";"";"";"";"";"0.0-6.0-2.120";"";"";"2";"";"img2/false/5.jpg";"";196023;"";494;"image-keyboard-response";"";""
"496";12;"condition1";"D";"M";"";"";"";"0.0-6.0-3.120";"d";"520";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";196543;"";495;"html-keyboard-response";"";""
"497";12;"condition1";"";"";"";"";"";"0.0-6.0-0.121";"";"";"0";"";"img2/tools/3.jpg";"";196753;"";496;"image-keyboard-response";"";""
"498";12;"condition1";"";"";"";"";"";"0.0-6.0-1.121";"";"";"1";"";"+";"";197063;"";497;"html-keyboard-response";"";""
"499";12;"condition1";"";"";"";"";"";"0.0-6.0-2.121";"";"";"2";"";"img2/Mtools/3.jpg";"";197282;"";498;"image-keyboard-response";"";""
"500";12;"condition1";"S";"O";"";"";"";"0.0-6.0-3.121";"d";"237";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";197519;"";499;"html-keyboard-response";"";""
"501";12;"condition1";"";"";"";"";"";"0.0-6.0-0.122";"";"";"0";"";"img2/tools/9.jpg";"";197736;"";500;"image-keyboard-response";"";""
"502";12;"condition1";"";"";"";"";"";"0.0-6.0-1.122";"";"";"1";"";"+";"";198048;"";501;"html-keyboard-response";"";""
"503";12;"condition1";"";"";"";"";"";"0.0-6.0-2.122";"";"";"2";"";"img2/tools/9.jpg";"";198266;"";502;"image-keyboard-response";"";""
"504";12;"condition1";"S";"O";"";"";"";"0.0-6.0-3.122";"d";"374";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";198640;"";503;"html-keyboard-response";"";""
"505";12;"condition1";"";"";"";"";"";"0.0-6.0-0.123";"";"";"0";"";"img2/Mjap/9.jpg";"";198858;"";504;"image-keyboard-response";"";""
"506";12;"condition1";"";"";"";"";"";"0.0-6.0-1.123";"";"";"1";"";"+";"";199168;"";505;"html-keyboard-response";"";""
"507";12;"condition1";"";"";"";"";"";"0.0-6.0-2.123";"";"";"2";"";"img2/Mjap/4.jpg";"";199371;"";506;"image-keyboard-response";"";""
"508";12;"condition1";"D";"J";"";"";"";"0.0-6.0-3.123";"s";"1547";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";200919;"";507;"html-keyboard-response";"";""
"509";12;"condition1";"";"";"";"";"";"0.0-6.0-0.124";"";"";"0";"";"img2/Mfalse/11.jpg";"";201134;"";508;"image-keyboard-response";"";""
"510";12;"condition1";"";"";"";"";"";"0.0-6.0-1.124";"";"";"1";"";"+";"";201446;"";509;"html-keyboard-response";"";""
"511";12;"condition1";"";"";"";"";"";"0.0-6.0-2.124";"";"";"2";"";"img2/Mfalse/3.jpg";"";201662;"";510;"image-keyboard-response";"";""
"512";12;"condition1";"D";"M";"";"";"";"0.0-6.0-3.124";"d";"993";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";202655;"";511;"html-keyboard-response";"";""
"513";12;"condition1";"";"";"";"";"";"0.0-6.0-0.125";"";"";"0";"";"img2/false/11.jpg";"";202863;"";512;"image-keyboard-response";"";""
"514";12;"condition1";"";"";"";"";"";"0.0-6.0-1.125";"";"";"1";"";"+";"";203175;"";513;"html-keyboard-response";"";""
"515";12;"condition1";"";"";"";"";"";"0.0-6.0-2.125";"";"";"2";"";"img2/false/11.jpg";"";203394;"";514;"image-keyboard-response";"";""
"516";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.125";"s";"374";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";203768;"";515;"html-keyboard-response";"";""
"517";12;"condition1";"";"";"";"";"";"0.0-6.0-0.126";"";"";"0";"";"img2/french/2.jpg";"";203971;"";516;"image-keyboard-response";"";""
"518";12;"condition1";"";"";"";"";"";"0.0-6.0-1.126";"";"";"1";"";"+";"";204281;"";517;"html-keyboard-response";"";""
"519";12;"condition1";"";"";"";"";"";"0.0-6.0-2.126";"";"";"2";"";"img2/french/11.jpg";"";204483;"";518;"image-keyboard-response";"";""
"520";12;"condition1";"D";"R";"";"";"";"0.0-6.0-3.126";"d";"251";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";204735;"";519;"html-keyboard-response";"";""
"521";12;"condition1";"";"";"";"";"";"0.0-6.0-0.127";"";"";"0";"";"img2/faces/13.jpg";"";204950;"";520;"image-keyboard-response";"";""
"522";12;"condition1";"";"";"";"";"";"0.0-6.0-1.127";"";"";"1";"";"+";"";205256;"";521;"html-keyboard-response";"";""
"523";12;"condition1";"";"";"";"";"";"0.0-6.0-2.127";"";"";"2";"";"img2/Mfaces/13.jpg";"";205460;"";522;"image-keyboard-response";"";""
"524";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.127";"d";"539";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";205999;"";523;"html-keyboard-response";"";""
"525";12;"condition1";"";"";"";"";"";"0.0-6.0-0.128";"";"";"0";"";"img2/false/6.jpg";"";206209;"";524;"image-keyboard-response";"";""
"526";12;"condition1";"";"";"";"";"";"0.0-6.0-1.128";"";"";"1";"";"+";"";206521;"";525;"html-keyboard-response";"";""
"527";12;"condition1";"";"";"";"";"";"0.0-6.0-2.128";"";"";"2";"";"img2/false/6.jpg";"";206741;"";526;"image-keyboard-response";"";""
"528";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.128";"d";"234";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";206975;"";527;"html-keyboard-response";"";""
"529";12;"condition1";"";"";"";"";"";"0.0-6.0-0.129";"";"";"0";"";"img2/Mtools/8.jpg";"";207190;"";528;"image-keyboard-response";"";""
"530";12;"condition1";"";"";"";"";"";"0.0-6.0-1.129";"";"";"1";"";"+";"";207501;"";529;"html-keyboard-response";"";""
"531";12;"condition1";"";"";"";"";"";"0.0-6.0-2.129";"";"";"2";"";"img2/Mtools/5.jpg";"";207719;"";530;"image-keyboard-response";"";""
"532";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.129";"d";"496";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";208215;"";531;"html-keyboard-response";"";""
"533";12;"condition1";"";"";"";"";"";"0.0-6.0-0.130";"";"";"0";"";"img2/Mjap/5.jpg";"";208421;"";532;"image-keyboard-response";"";""
"534";12;"condition1";"";"";"";"";"";"0.0-6.0-1.130";"";"";"1";"";"+";"";208731;"";533;"html-keyboard-response";"";""
"535";12;"condition1";"";"";"";"";"";"0.0-6.0-2.130";"";"";"2";"";"img2/Mjap/6.jpg";"";208949;"";534;"image-keyboard-response";"";""
"536";12;"condition1";"D";"J";"";"";"";"0.0-6.0-3.130";"s";"370";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";209319;"";535;"html-keyboard-response";"";""
"537";12;"condition1";"";"";"";"";"";"0.0-6.0-0.131";"";"";"0";"";"img2/jap/4.jpg";"";209527;"";536;"image-keyboard-response";"";""
"538";12;"condition1";"";"";"";"";"";"0.0-6.0-1.131";"";"";"1";"";"+";"";209838;"";537;"html-keyboard-response";"";""
"539";12;"condition1";"";"";"";"";"";"0.0-6.0-2.131";"";"";"2";"";"img2/Mjap/4.jpg";"";210057;"";538;"image-keyboard-response";"";""
"540";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.131";"d";"94";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";210151;"";539;"html-keyboard-response";"";""
"541";12;"condition1";"";"";"";"";"";"0.0-6.0-0.132";"";"";"0";"";"img2/Mtools/10.jpg";"";210371;"";540;"image-keyboard-response";"";""
"542";12;"condition1";"";"";"";"";"";"0.0-6.0-1.132";"";"";"1";"";"+";"";210683;"";541;"html-keyboard-response";"";""
"543";12;"condition1";"";"";"";"";"";"0.0-6.0-2.132";"";"";"2";"";"img2/Mtools/14.jpg";"";210902;"";542;"image-keyboard-response";"";""
"544";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.132";"d";"522";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";211423;"";543;"html-keyboard-response";"";""
"545";12;"condition1";"";"";"";"";"";"0.0-6.0-0.133";"";"";"0";"";"img2/Mtools/14.jpg";"";211636;"";544;"image-keyboard-response";"";""
"546";12;"condition1";"";"";"";"";"";"0.0-6.0-1.133";"";"";"1";"";"+";"";211946;"";545;"html-keyboard-response";"";""
"547";12;"condition1";"";"";"";"";"";"0.0-6.0-2.133";"";"";"2";"";"img2/Mtools/12.jpg";"";212150;"";546;"image-keyboard-response";"";""
"548";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.133";"d";"402";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";212552;"";547;"html-keyboard-response";"";""
"549";12;"condition1";"";"";"";"";"";"0.0-6.0-0.134";"";"";"0";"";"img2/tools/5.jpg";"";212755;"";548;"image-keyboard-response";"";""
"550";12;"condition1";"";"";"";"";"";"0.0-6.0-1.134";"";"";"1";"";"+";"";213067;"";549;"html-keyboard-response";"";""
"551";12;"condition1";"";"";"";"";"";"0.0-6.0-2.134";"";"";"2";"";"img2/tools/5.jpg";"";213286;"";550;"image-keyboard-response";"";""
"552";12;"condition1";"S";"O";"";"";"";"0.0-6.0-3.134";"s";"481";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";213767;"";551;"html-keyboard-response";"";""
"553";12;"condition1";"";"";"";"";"";"0.0-6.0-0.135";"";"";"0";"";"img2/false/5.jpg";"";213973;"";552;"image-keyboard-response";"";""
"554";12;"condition1";"";"";"";"";"";"0.0-6.0-1.135";"";"";"1";"";"+";"";214284;"";553;"html-keyboard-response";"";""
"555";12;"condition1";"";"";"";"";"";"0.0-6.0-2.135";"";"";"2";"";"img2/false/5.jpg";"";214503;"";554;"image-keyboard-response";"";""
"556";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.135";"s";"513";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";215016;"";555;"html-keyboard-response";"";""
"557";12;"condition1";"";"";"";"";"";"0.0-6.0-0.136";"";"";"0";"";"img2/french/5.jpg";"";215234;"";556;"image-keyboard-response";"";""
"558";12;"condition1";"";"";"";"";"";"0.0-6.0-1.136";"";"";"1";"";"+";"";215544;"";557;"html-keyboard-response";"";""
"559";12;"condition1";"";"";"";"";"";"0.0-6.0-2.136";"";"";"2";"";"img2/french/5.jpg";"";215762;"";558;"image-keyboard-response";"";""
"560";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.136";"s";"270";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";216032;"";559;"html-keyboard-response";"";""
"561";12;"condition1";"";"";"";"";"";"0.0-6.0-0.137";"";"";"0";"";"img2/false/9.jpg";"";216243;"";560;"image-keyboard-response";"";""
"562";12;"condition1";"";"";"";"";"";"0.0-6.0-1.137";"";"";"1";"";"+";"";216554;"";561;"html-keyboard-response";"";""
"563";12;"condition1";"";"";"";"";"";"0.0-6.0-2.137";"";"";"2";"";"img2/Mfalse/9.jpg";"";216772;"";562;"image-keyboard-response";"";""
"564";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.137";"d";"211";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";216983;"";563;"html-keyboard-response";"";""
"565";12;"condition1";"";"";"";"";"";"0.0-6.0-0.138";"";"";"0";"";"img2/jap/3.jpg";"";217195;"";564;"image-keyboard-response";"";""
"566";12;"condition1";"";"";"";"";"";"0.0-6.0-1.138";"";"";"1";"";"+";"";217506;"";565;"html-keyboard-response";"";""
"567";12;"condition1";"";"";"";"";"";"0.0-6.0-2.138";"";"";"2";"";"img2/jap/3.jpg";"";217708;"";566;"image-keyboard-response";"";""
"568";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.138";"s";"451";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";218159;"";567;"html-keyboard-response";"";""
"569";12;"condition1";"";"";"";"";"";"0.0-6.0-0.139";"";"";"0";"";"img2/false/12.jpg";"";218378;"";568;"image-keyboard-response";"";""
"570";12;"condition1";"";"";"";"";"";"0.0-6.0-1.139";"";"";"1";"";"+";"";218692;"";569;"html-keyboard-response";"";""
"571";12;"condition1";"";"";"";"";"";"0.0-6.0-2.139";"";"";"2";"";"img2/false/12.jpg";"";218909;"";570;"image-keyboard-response";"";""
"572";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.139";"s";"346";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";219255;"";571;"html-keyboard-response";"";""
"573";12;"condition1";"";"";"";"";"";"0.0-6.0-0.140";"";"";"0";"";"img2/french/9.jpg";"";219473;"";572;"image-keyboard-response";"";""
"574";12;"condition1";"";"";"";"";"";"0.0-6.0-1.140";"";"";"1";"";"+";"";219785;"";573;"html-keyboard-response";"";""
"575";12;"condition1";"";"";"";"";"";"0.0-6.0-2.140";"";"";"2";"";"img2/Mfrench/9.jpg";"";219987;"";574;"image-keyboard-response";"";""
"576";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.140";"d";"228";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";220215;"";575;"html-keyboard-response";"";""
"577";12;"condition1";"";"";"";"";"";"0.0-6.0-0.141";"";"";"0";"";"img2/french/4.jpg";"";220423;"";576;"image-keyboard-response";"";""
"578";12;"condition1";"";"";"";"";"";"0.0-6.0-1.141";"";"";"1";"";"+";"";220736;"";577;"html-keyboard-response";"";""
"579";12;"condition1";"";"";"";"";"";"0.0-6.0-2.141";"";"";"2";"";"img2/french/4.jpg";"";220954;"";578;"image-keyboard-response";"";""
"580";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.141";"s";"502";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";221455;"";579;"html-keyboard-response";"";""
"581";12;"condition1";"";"";"";"";"";"0.0-6.0-0.142";"";"";"0";"";"img2/faces/14.jpg";"";221668;"";580;"image-keyboard-response";"";""
"582";12;"condition1";"";"";"";"";"";"0.0-6.0-1.142";"";"";"1";"";"+";"";221981;"";581;"html-keyboard-response";"";""
"583";12;"condition1";"";"";"";"";"";"0.0-6.0-2.142";"";"";"2";"";"img2/faces/14.jpg";"";222200;"";582;"image-keyboard-response";"";""
"584";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.142";"s";"392";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";222591;"";583;"html-keyboard-response";"";""
"585";12;"condition1";"";"";"";"";"";"0.0-6.0-0.143";"";"";"0";"";"img2/jap/6.jpg";"";222811;"";584;"image-keyboard-response";"";""
"586";12;"condition1";"";"";"";"";"";"0.0-6.0-1.143";"";"";"1";"";"+";"";223123;"";585;"html-keyboard-response";"";""
"587";12;"condition1";"";"";"";"";"";"0.0-6.0-2.143";"";"";"2";"";"img2/Mjap/6.jpg";"";223339;"";586;"image-keyboard-response";"";""
"588";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.143";"d";"196";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";223535;"";587;"html-keyboard-response";"";""
"589";12;"condition1";"";"";"";"";"";"0.0-6.0-0.144";"";"";"0";"";"img2/french/10.jpg";"";223746;"";588;"image-keyboard-response";"";""
"590";12;"condition1";"";"";"";"";"";"0.0-6.0-1.144";"";"";"1";"";"+";"";224060;"";589;"html-keyboard-response";"";""
"591";12;"condition1";"";"";"";"";"";"0.0-6.0-2.144";"";"";"2";"";"img2/Mfrench/10.jpg";"";224276;"";590;"image-keyboard-response";"";""
"592";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.144";"d";"1068";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";225344;"";591;"html-keyboard-response";"";""
"593";12;"condition1";"";"";"";"";"";"0.0-6.0-0.145";"";"";"0";"";"img2/french/4.jpg";"";225556;"";592;"image-keyboard-response";"";""
"594";12;"condition1";"";"";"";"";"";"0.0-6.0-1.145";"";"";"1";"";"+";"";225866;"";593;"html-keyboard-response";"";""
"595";12;"condition1";"";"";"";"";"";"0.0-6.0-2.145";"";"";"2";"";"img2/french/12.jpg";"";226082;"";594;"image-keyboard-response";"";""
"596";12;"condition1";"D";"R";"";"";"";"0.0-6.0-3.145";"d";"373";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";226455;"";595;"html-keyboard-response";"";""
"597";12;"condition1";"";"";"";"";"";"0.0-6.0-0.146";"";"";"0";"";"img2/jap/14.jpg";"";226674;"";596;"image-keyboard-response";"";""
"598";12;"condition1";"";"";"";"";"";"0.0-6.0-1.146";"";"";"1";"";"+";"";226984;"";597;"html-keyboard-response";"";""
"599";12;"condition1";"";"";"";"";"";"0.0-6.0-2.146";"";"";"2";"";"img2/jap/12.jpg";"";227204;"";598;"image-keyboard-response";"";""
"600";12;"condition1";"D";"J";"";"";"";"0.0-6.0-3.146";"d";"395";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";227599;"";599;"html-keyboard-response";"";""
"601";12;"condition1";"";"";"";"";"";"0.0-6.0-0.147";"";"";"0";"";"img2/false/4.jpg";"";227812;"";600;"image-keyboard-response";"";""
"602";12;"condition1";"";"";"";"";"";"0.0-6.0-1.147";"";"";"1";"";"+";"";228121;"";601;"html-keyboard-response";"";""
"603";12;"condition1";"";"";"";"";"";"0.0-6.0-2.147";"";"";"2";"";"img2/Mfalse/4.jpg";"";228325;"";602;"image-keyboard-response";"";""
"604";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.147";"d";"506";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";228832;"";603;"html-keyboard-response";"";""
"605";12;"condition1";"";"";"";"";"";"0.0-6.0-0.148";"";"";"0";"";"img2/false/10.jpg";"";229043;"";604;"image-keyboard-response";"";""
"606";12;"condition1";"";"";"";"";"";"0.0-6.0-1.148";"";"";"1";"";"+";"";229354;"";605;"html-keyboard-response";"";""
"607";12;"condition1";"";"";"";"";"";"0.0-6.0-2.148";"";"";"2";"";"img2/Mfalse/10.jpg";"";229574;"";606;"image-keyboard-response";"";""
"608";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.148";"d";"553";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";230127;"";607;"html-keyboard-response";"";""
"609";12;"condition1";"";"";"";"";"";"0.0-6.0-0.149";"";"";"0";"";"img2/jap/2.jpg";"";230339;"";608;"image-keyboard-response";"";""
"610";12;"condition1";"";"";"";"";"";"0.0-6.0-1.149";"";"";"1";"";"+";"";230650;"";609;"html-keyboard-response";"";""
"611";12;"condition1";"";"";"";"";"";"0.0-6.0-2.149";"";"";"2";"";"img2/jap/2.jpg";"";230853;"";610;"image-keyboard-response";"";""
"612";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.149";"s";"242";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";231096;"";611;"html-keyboard-response";"";""
"613";12;"condition1";"";"";"";"";"";"0.0-6.0-0.150";"";"";"0";"";"img2/Mtools/3.jpg";"";231307;"";612;"image-keyboard-response";"";""
"614";12;"condition1";"";"";"";"";"";"0.0-6.0-1.150";"";"";"1";"";"+";"";231621;"";613;"html-keyboard-response";"";""
"615";12;"condition1";"";"";"";"";"";"0.0-6.0-2.150";"";"";"2";"";"img2/Mtools/4.jpg";"";231838;"";614;"image-keyboard-response";"";""
"616";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.150";"d";"193";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";232031;"";615;"html-keyboard-response";"";""
"617";12;"condition1";"";"";"";"";"";"0.0-6.0-0.151";"";"";"0";"";"img2/tools/13.jpg";"";232246;"";616;"image-keyboard-response";"";""
"618";12;"condition1";"";"";"";"";"";"0.0-6.0-1.151";"";"";"1";"";"+";"";232559;"";617;"html-keyboard-response";"";""
