workerid,proliferate.condition,0,1,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,view_history,error
13,condition1,,,,,,0.0-6.0-0.67,,,img2/faces/10.jpg,,234675,,280,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.67,,,+,,234985,,281,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.67,,,img2/faces/10.jpg,,235190,,282,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.67,s,533,"Press S if the two images were the same, Press D if the two images were different.",,235723,,283,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.68,,,img2/faces/6.jpg,,235934,,284,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.68,,,+,,236241,,285,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.68,,,img2/faces/6.jpg,,236446,,286,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.68,s,372,"Press S if the two images were the same, Press D if the two images were different.",,236819,,287,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.69,,,img2/tools/1.jpg,,237024,,288,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.69,,,+,,237334,,289,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.69,,,img2/tools/1.jpg,,237551,,290,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.69,s,964,"Press S if the two images were the same, Press D if the two images were different.",,238516,,291,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.70,,,img2/false/1.jpg,,238739,,292,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.70,,,+,,239046,,293,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.70,,,img2/false/1.jpg,,239266,,294,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.70,d,1066,"Press S if the two images were the same, Press D if the two images were different.",,240332,,295,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.71,,,img2/jap/10.jpg,,240546,,296,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.71,,,+,,240859,,297,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.71,,,img2/jap/10.jpg,,241062,,298,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.71,s,1541,"Press S if the two images were the same, Press D if the two images were different.",,242603,,299,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.72,,,img2/false/9.jpg,,242814,,300,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.72,,,+,,243127,,301,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.72,,,img2/false/9.jpg,,243347,,302,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.72,s,440,"Press S if the two images were the same, Press D if the two images were different.",,243787,,303,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.73,,,img2/french/11.jpg,,243991,,304,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.73,,,+,,244305,,305,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.73,,,img2/Mfrench/11.jpg,,244520,,306,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.73,d,1364,"Press S if the two images were the same, Press D if the two images were different.",,245885,,307,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.74,,,img2/french/7.jpg,,246103,,308,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.74,,,+,,246414,,309,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.74,,,img2/french/7.jpg,,246636,,310,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.74,s,599,"Press S if the two images were the same, Press D if the two images were different.",,247235,,311,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.75,,,img2/tools/3.jpg,,247448,,312,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.75,,,+,,247758,,313,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.75,,,img2/tools/3.jpg,,247976,,314,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.75,s,1851,"Press S if the two images were the same, Press D if the two images were different.",,249828,,315,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.76,,,img2/jap/8.jpg,,250037,,316,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.76,,,+,,250350,,317,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.76,,,img2/Mjap/8.jpg,,250566,,318,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.76,s,869,"Press S if the two images were the same, Press D if the two images were different.",,251436,,319,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.77,,,img2/Mfaces/3.jpg,,251658,,320,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.77,,,+,,251972,,321,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.77,,,img2/Mfaces/9.jpg,,252189,,322,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.77,d,454,"Press S if the two images were the same, Press D if the two images were different.",,252643,,323,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.78,,,img2/french/6.jpg,,252845,,324,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.78,,,+,,253158,,325,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.78,,,img2/french/6.jpg,,253378,,326,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.78,s,3312,"Press S if the two images were the same, Press D if the two images were different.",,256691,,327,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.79,,,img2/faces/11.jpg,,256894,,328,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.79,,,+,,257208,,329,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.79,,,img2/Mfaces/11.jpg,,257426,,330,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.79,s,2217,"Press S if the two images were the same, Press D if the two images were different.",,259643,,331,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.80,,,img2/tools/13.jpg,,259853,,332,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.80,,,+,,260155,,333,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.80,,,img2/tools/13.jpg,,260357,,334,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.80,d,2647,"Press S if the two images were the same, Press D if the two images were different.",,263004,,335,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.81,,,img2/false/10.jpg,,263225,,336,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.81,,,+,,263535,,337,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.81,,,img2/false/10.jpg,,263754,,338,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.81,s,1161,"Press S if the two images were the same, Press D if the two images were different.",,264916,,339,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.82,,,img2/Mfaces/2.jpg,,265129,,340,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.82,,,+,,265439,,341,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.82,,,img2/Mfaces/12.jpg,,265658,,342,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.82,d,665,"Press S if the two images were the same, Press D if the two images were different.",,266324,,343,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.83,,,img2/Mfaces/8.jpg,,266539,,344,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.83,,,+,,266847,,345,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.83,,,img2/Mfaces/2.jpg,,267066,,346,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.83,d,585,"Press S if the two images were the same, Press D if the two images were different.",,267652,,347,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.84,,,img2/jap/12.jpg,,267865,,348,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.84,,,+,,268178,,349,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.84,,,img2/jap/13.jpg,,268395,,350,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.84,d,592,"Press S if the two images were the same, Press D if the two images were different.",,268988,,351,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.85,,,img2/Mfalse/8.jpg,,269210,,352,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.85,,,+,,269523,,353,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.85,,,img2/Mfalse/2.jpg,,269725,,354,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.85,d,495,"Press S if the two images were the same, Press D if the two images were different.",,270220,,355,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.86,,,img2/faces/4.jpg,,270431,,356,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.86,,,+,,270742,,357,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.86,,,img2/faces/4.jpg,,270960,,358,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.86,s,460,"Press S if the two images were the same, Press D if the two images were different.",,271420,,359,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.87,,,img2/jap/13.jpg,,271631,,360,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.87,,,+,,271945,,361,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.87,,,img2/jap/7.jpg,,272162,,362,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.87,d,762,"Press S if the two images were the same, Press D if the two images were different.",,272924,,363,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.88,,,img2/Mfrench/13.jpg,,273137,,364,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.88,,,+,,273448,,365,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.88,,,img2/Mfrench/7.jpg,,273667,,366,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.88,d,608,"Press S if the two images were the same, Press D if the two images were different.",,274276,,367,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.89,,,img2/jap/3.jpg,,274493,,368,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.89,,,+,,274803,,369,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.89,,,img2/jap/9.jpg,,275021,,370,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.89,d,422,"Press S if the two images were the same, Press D if the two images were different.",,275444,,371,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.90,,,img2/french/3.jpg,,275663,,372,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.90,,,+,,275976,,373,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.90,,,img2/french/9.jpg,,276194,,374,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.90,d,681,"Press S if the two images were the same, Press D if the two images were different.",,276875,,375,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.91,,,img2/faces/4.jpg,,277089,,376,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.91,,,+,,277398,,377,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.91,,,img2/faces/5.jpg,,277618,,378,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.91,d,1701,"Press S if the two images were the same, Press D if the two images were different.",,279324,,379,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.92,,,img2/jap/14.jpg,,279540,,380,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.92,,,+,,279850,,381,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.92,,,img2/jap/13.jpg,,280055,,382,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.92,d,484,"Press S if the two images were the same, Press D if the two images were different.",,280539,,383,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.93,,,img2/french/2.jpg,,280756,,384,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.93,,,+,,281068,,385,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.93,,,img2/Mfrench/2.jpg,,281288,,386,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.93,d,1091,"Press S if the two images were the same, Press D if the two images were different.",,282379,,387,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.94,,,img2/tools/9.jpg,,282584,,388,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.94,,,+,,282895,,389,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.94,,,img2/Mtools/9.jpg,,283115,,390,image-keyboard-response,,
13,condition1,S,O,,,,0.0-6.0-3.94,s,624,"Press S if the two images were the same, Press D if the two images were different.",,283739,,391,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.95,,,img2/Mjap/11.jpg,,283946,,392,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.95,,,+,,284257,,393,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.95,,,img2/Mjap/8.jpg,,284476,,394,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.95,d,576,"Press S if the two images were the same, Press D if the two images were different.",,285052,,395,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.96,,,img2/Mfrench/3.jpg,,285275,,396,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.96,,,+,,285585,,397,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.96,,,img2/Mfrench/9.jpg,,285788,,398,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.96,d,679,"Press S if the two images were the same, Press D if the two images were different.",,286468,,399,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.97,,,img2/false/9.jpg,,286680,,400,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.97,,,+,,286988,,401,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.97,,,img2/false/2.jpg,,287208,,402,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.97,d,564,"Press S if the two images were the same, Press D if the two images were different.",,287772,,403,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.98,,,img2/false/10.jpg,,287987,,404,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.98,,,+,,288300,,405,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.98,,,img2/Mfalse/10.jpg,,288522,,406,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.98,d,498,"Press S if the two images were the same, Press D if the two images were different.",,289020,,407,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.99,,,img2/false/12.jpg,,289244,,408,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.99,,,+,,289555,,409,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.99,,,img2/false/12.jpg,,289758,,410,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.99,s,573,"Press S if the two images were the same, Press D if the two images were different.",,290332,,411,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.100,,,img2/french/7.jpg,,290536,,412,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.100,,,+,,290847,,413,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.100,,,img2/french/4.jpg,,291066,,414,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.100,d,553,"Press S if the two images were the same, Press D if the two images were different.",,291620,,415,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.101,,,img2/tools/4.jpg,,291837,,416,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.101,,,+,,292149,,417,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.101,,,img2/tools/5.jpg,,292366,,418,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.101,d,662,"Press S if the two images were the same, Press D if the two images were different.",,293028,,419,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.102,,,img2/Mjap/12.jpg,,293242,,420,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.102,,,+,,293555,,421,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.102,,,img2/Mjap/13.jpg,,293758,,422,image-keyboard-response,,
13,condition1,D,J,,,,0.0-6.0-3.102,d,862,"Press S if the two images were the same, Press D if the two images were different.",,294620,,423,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.103,,,img2/Mfrench/2.jpg,,294834,,424,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.103,,,+,,295148,,425,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.103,,,img2/Mfrench/12.jpg,,295368,,426,image-keyboard-response,,
13,condition1,D,R,,,,0.0-6.0-3.103,d,532,"Press S if the two images were the same, Press D if the two images were different.",,295900,,427,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.104,,,img2/faces/12.jpg,,296114,,428,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.104,,,+,,296426,,429,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.104,,,img2/faces/12.jpg,,296630,,430,image-keyboard-response,,
13,condition1,S,H,,,,0.0-6.0-3.104,s,1142,"Press S if the two images were the same, Press D if the two images were different.",,297773,,431,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.105,,,img2/Mfalse/7.jpg,,297990,,432,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.105,,,+,,298303,,433,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.105,,,img2/Mfalse/4.jpg,,298522,,434,image-keyboard-response,,
13,condition1,D,M,,,,0.0-6.0-3.105,s,850,"Press S if the two images were the same, Press D if the two images were different.",,299373,,435,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.106,,,img2/jap/7.jpg,,299582,,436,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.106,,,+,,299884,,437,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.106,,,img2/Mjap/7.jpg,,300103,,438,image-keyboard-response,,
13,condition1,S,J,,,,0.0-6.0-3.106,d,749,"Press S if the two images were the same, Press D if the two images were different.",,300852,,439,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.107,,,img2/Mtools/12.jpg,,301068,,440,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.107,,,+,,301379,,441,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.107,,,img2/Mtools/13.jpg,,301596,,442,image-keyboard-response,,
13,condition1,D,O,,,,0.0-6.0-3.107,d,4704,"Press S if the two images were the same, Press D if the two images were different.",,306300,,443,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.108,,,img2/false/9.jpg,,306521,,444,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.108,,,+,,306834,,445,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.108,,,img2/Mfalse/9.jpg,,307037,,446,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.108,d,552,"Press S if the two images were the same, Press D if the two images were different.",,307590,,447,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.109,,,img2/french/9.jpg,,307796,,448,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.109,,,+,,308103,,449,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.109,,,img2/french/9.jpg,,308308,,450,image-keyboard-response,,
13,condition1,S,R,,,,0.0-6.0-3.109,s,392,"Press S if the two images were the same, Press D if the two images were different.",,308700,,451,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.110,,,img2/faces/10.jpg,,308909,,452,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.110,,,+,,309212,,453,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.110,,,img2/faces/4.jpg,,309421,,454,image-keyboard-response,,
13,condition1,D,H,,,,0.0-6.0-3.110,d,718,"Press S if the two images were the same, Press D if the two images were different.",,310140,,455,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.111,,,img2/false/5.jpg,,310354,,456,image-keyboard-response,,
13,condition1,,,,,,0.0-6.0-1.111,,,+,,310659,,457,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-2.111,,,img2/false/5.jpg,,310878,,458,image-keyboard-response,,
13,condition1,S,M,,,,0.0-6.0-3.111,s,405,"Press S if the two images were the same, Press D if the two images were different.",,311284,,459,html-keyboard-response,,
13,condition1,,,,,,0.0-6.0-0.112,,,img2/tools/13.jpg,,311487,,460,image-keyboard-response,,
